7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,56|/,76__,37||,76__,76__,76|/,4,4,4,76[|1,3,3,3,3,3,3,3,3,76|]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[|1,3,3,3,3,3,3,3,3,76|]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[\1,3,3,3,3,3,3,76/]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[\1,3,3,3,3,76/]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,47__,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,46__,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,47 /,27| ,47|_,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,46 /,0,46|_,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,27/ ,27| ,4,47|_,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,06/_,0,0,46|_,4,46/ ,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,27| ,27| ,2,4,47|_,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,57| ,06|_,0,0,46|_,57| ,46| ,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,27| ,27|_,27__,27__,27__,47|_,47| ,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7
7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,57| ,5,06|_,0,0,57| ,46| ,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,27| ,12/ ,17__,1,1,1,47/ ,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7
7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,57| ,57_ ,5,06|_,06__,57| ,46/ ,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,27|/,17__,37||,17__,17__,17|/,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7
7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,57|_,67||,57__,57__,57__,57|/,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7
7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,46__,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,47__,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,46_|,2,46\ ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,47 /,57| ,47|_,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,46\ ,4,46_|,2,26 _,26_\,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,57/ ,57| ,4,47|_,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,67| ,67|_,46_|,2,26 _,26_|,67 |,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,57| ,57| ,5,4,47|_,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,67| ,26| ,2,26 _,26_|,6,67 |,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,57| ,57|_,57__,57__,57__,47|_,47| ,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,67| ,26|_,26__,26_|,6,67__,67 |,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,57| ,67/ ,67__,6,6,6,47/ ,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,46 \,67|_,67__,67__,67__,57||,67_|,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,57|/,67__,37||,67__,67__,67|/,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7
7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7
7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7
7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7
7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7
7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,47__,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7
7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,46__,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,47 /,27| ,47|_,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7
7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,46 /,2,46|_,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,27/ ,27| ,4,47|_,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7
7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,26/_,2,2,46|_,4,46/ ,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,27| ,27| ,2,4,47|_,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7
7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,67| ,26|_,2,2,46|_,67| ,46| ,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,27| ,27|_,27__,27__,27__,47|_,47| ,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,67| ,6,26|_,2,2,67| ,46| ,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,27| ,12/ ,17__,1,1,1,47/ ,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,67| ,67_ ,6,26|_,26__,67| ,46/ ,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,27|/,17__,37||,17__,17__,17|/,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,67|_,57||,67__,67__,67__,67|/,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,76[ 1,57: ,57 :,76 ]1,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4   1,76[ 1,57: ,57 :,76 ]1,4   1,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7   1,0,0,5,5,0,0,7   1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7   1,0,0,5   3,5,0,0,7   1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7   1,0   2duniya_plain,5   2duniya_plain,5   2duniya_plain,0   2duniya_plain,7   1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
